Department Name,Address Line 1,Address Zip Code,Clean Address Zip Code,Latitude,Longitude
X_HOSP SBH PS 108_DEACTIVATED,1615 Madison Avenue,10029,10029,40.7916,-73.944
X_HOSP SBH TPEC_DEACTIVATED,240 E 109th St,10029,10029,40.7916,-73.944
X_HOSP SURG COLORECTAL_DEACTIVATED,17 E 102nd St,10029,10029,40.7916,-73.944
X_HOSP SURG GENERAL_DEACTIVATED,17 E 102nd St,10029,10029,40.7916,-73.944
X_HOSP SURG INCONTINENCE_DEACTIVATED,17 EAST 102nd STREET,10029,10029,40.7916,-73.944
X_HOSP SURG PLASTIC_DEACTIVATED,17 E 102nd St,10029,10029,40.7916,-73.944
X_HOSP SURG UROLOGY_DEACTIVATED,17 E 102nd St,10029,10029,40.7916,-73.944
X_HOSP SURG VASCULAR_DEACTIVATED,17 E 102nd St,10029,10029,40.7916,-73.944
X_IMA PAIN MANAGEMENT_DEACTIVATED,"17 E 102 Street, 7th fl",10029,10029,40.7916,-73.944
X_IMA PSYCH_DEACTIVATED,"17 E 102 Street, 7th floor",10029,10029,40.7916,-73.944
X_MSQ INFUSION THERAPY_DEACTIVATED,2510 30th ave,10029,10029,40.7916,-73.944
X_ORAL SURGERY CLINIC_DEACTIVATED,1468 Madison Ave 2nd floor,10029,10029,40.7916,-73.944
X_THERAPEUTIC INF_DEACTIVATED,1470 Madison Avenue,10029,10029,40.7916,-73.944
1399 PARK AVE PSYCH,1399 Park Ave,10029-4503,10029,40.7916,-73.944
17 E 102 MSH REHAB MEDICINE,17 East 102nd Street,10029-5204,10029,40.7916,-73.944
17 E 102ND BIOLOGICS TREATMENT CENTER,"17 E 102nd St,",10029-5204,10029,40.7916,-73.944
17 E 102ND IMA FIRM E,17 E 102ND ST,10029-5204,10029,40.7916,-73.944
17 E 102ND MEDICATION ACCESS PROGRAM (MAP),17 East 102nd Street,10029-5204,10029,40.7916,-73.944
17 E 102ND ST GERIATRICS,17 East 102nd Street,10029-5204,10029,40.7916,-73.944
17 E 102ND ST HEMOPHILIA,17 E 102ND ST,10029-5204,10029,40.7916,-73.944
17 E 102ND ST MULTIPLE SCLEROSIS,17 E 102nd St,10029-5204,10029,40.7916,-73.944
17 E 102ND ST SLEEP CENTER,17 E 102 Street,10029-5204,10029,40.7916,-73.944
1184 5TH AVE PEDIATRIC INTEGRATIVE SLEEP CENTER,1184 5th Ave,10029-5204,10029,40.7916,-73.944
X_17 E 102ND ST INFECTIOUS DISEASE_DEACTIVATED,"17 E 102nd Street, 8th Floor",10029-5204,10029,40.7916,-73.944
10 E 102ND ST INFUSION WHITE BAG,1470 Madison Avenue,10029-6030,10029,40.7916,-73.944
5 E 98 MULTIPLE SCLEROSIS WELLNESS,"5 E 98th St,1st floor",10029-6501,10029,40.7916,-73.944
5 E 98 PEDS GYN,5 E 98TH ST,10029-6501,10029,40.7916,-73.944
5 E 98 PEDS NEWBORN FOLLOW-UP,5 E 98th Street,10029-6501,10029,40.7916,-73.944
5 E 98 PEDS REHAB MEDICINE,5 East 98th Street,10029-6501,10029,40.7916,-73.944
5 E 98 PEDS SPORTS MED,5 E 98TH ST,10029-6501,10029,40.7916,-73.944
5 E 98 ST NEUROSURGERY PEDS,5 East 98th Street,10029-6501,10029,40.7916,-73.944
5 E 98 ST PEDS UROLOGY,5 East 98th Street,10029-6501,10029,40.7916,-73.944
5 E 98 ST REHAB INNOVATIONS THERAPY,5 E 98TH ST,10029-6501,10029,40.7916,-73.944
5 E 98  SURG HEPATOBILIARY,5 E 98th Street,10029-6501,10029,40.7916,-73.944
5 E 98TH ST PREOP,5 East 98th Street,10029-6501,10029,40.7916,-73.944
1176 5TH AVE GYNECOLOGY CLINIC,1176 5th Avenue,10029-6503,10029,40.7916,-73.944
1176 5TH AVE OBGYN SOCIAL WORK,1176 5th Avenue,10029-6503,10029,40.7916,-73.944
1176 5TH AVE OBGYN ULTRASOUND,1176 5th Avenue,10029-6503,10029,40.7916,-73.944
1176 5TH AVE OBSTETRICS CLINIC,1176 5th Avenue,10029-6503,10029,40.7916,-73.944
1176 5TH AVE OBSTETRICS HIGH RISK,1176 5th Avenue,10029-6503,10029,40.7916,-73.944
1176 5TH AVE OBSTETRICS ULTRASOUND NST,1176 5th Avenue,10029-6503,10029,40.7916,-73.944
1190 5TH AVE PODIATRY,1190 5TH AVE,10029-6503,10029,40.7916,-73.944
MSH CONDITION MANAGEMENT,1 GUSTAVE L LEVY PL,10029-6504,10029,40.7916,-73.944
VIRTUAL PRIMARY CARE,One Gustave L. Levy Place,10029-6504,10029,40.7916,-73.944
1440 MADISON GERI HOME CERTS,1440 Madison Ave,10029-6508,10029,40.7916,-73.944
1450 MADISON AVE CARDIAC REHAB,1450 MADISON AVE,10029-6508,10029,40.7916,-73.944
1450 MADISON AVE HEMO DIALYSIS,1450 MADISON AVE,10029-6508,10029,40.7916,-73.944
1450 MADISON AVE PULMONARY LAB,1450 Madison Avenue Floor,10029-6508,10029,40.7916,-73.944
1468 MADISON AVE AUDIOLOGY,"1468 Madison ave, Annenberg Bld",10029-6508,10029,40.7916,-73.944
1468 MADISON AVE COHENS PEDIATRICS AERO DISGESTIVE CENTER,"1468 MADISON AVENUE,",10029-6508,10029,40.7916,-73.944
1468 MADISON AVE HOSP PED CHILD DEVELOP,1468 MADISON AVE,10029-6508,10029,40.7916,-73.944
1468 MADISON AVE HOSP PEDS ALLERGY,1468 MADISON AVE,10029-6508,10029,40.7916,-73.944
1468 MADISON AVE HOSP PEDS CHEST,1468 MADISON AVE,10029-6508,10029,40.7916,-73.944
1468 MADISON AVE HOSP PEDS GI,1468 MADISON AVE,10029-6508,10029,40.7916,-73.944
1468 MADISON AVE HOSP PEDS NEURO,1468 MADISON AVE,10029-6508,10029,40.7916,-73.944
1468 MADISON AVE NEURO STROKE CLINIC,1468 Madison Ave,10029-6508,10029,40.7916,-73.944
1468 MADISON AVE PEDS COMPLEX CARE,1468 Madison Avenue,10029-6508,10029,40.7916,-73.944
1468 MADISON AVE PEDS DDC PSYCH,1468 MADISON AVE,10029-6508,10029,40.7916,-73.944
1468 MADISON AVE PEDS ENDO,1468 Madison Ave,10029-6508,10029,40.7916,-73.944
1468 MADISON AVE PEDS HEALTHY LIFESTYLE CLINIC,"1468  Madison Ave, Annenberg Building",10029-6508,10029,40.7916,-73.944
1468 MADISON AVE PHYSICAL THERAPY,1468 MADISON AVE,10029-6508,10029,40.7916,-73.944
1468 MADISON  PEDS PREV MED,1468 Madison Ave,10029-6508,10029,40.7916,-73.944
1468 MADISON URO PEDS CLINIC,1468 MADISON AVE,10029-6508,10029,40.7916,-73.944
5 E 98 ST GERIATRICS,5 E 98TH ST,10029-6514,10029,40.7916,-73.944
1425 MADISON AVE HEART TRANSPLANT PSYCHIATRY,1425 Madison Ave,10029-6514,10029,40.7916,-73.944
1425 MADISON AVE LUNG TRANSPLANT PSYCHIATRY,1425 Madison Ave,10029-6514,10029,40.7916,-73.944
1425 MADISON AVE PSYCH CSRPG,1425 Madison Avenue,10029-6514,10029,40.7916,-73.944
1425 MADISON AVE PSYCH ESKETAMIN,1425 Madison Ave,10029-6514,10029,40.7916,-73.944
1425 MADISON PSYCH CENTRALIZED,1425 Madison Ave,10029-6514,10029,40.7916,-73.944
1425 TRANS INSTI PSYCH,"1425 Madison Ave,",10029-6514,10029,40.7916,-73.944
1470 MADISON AVE PSYCH,1470 Madison Ave,10029-6542,10029,40.7916,-73.944
1428 MADISON GENETICS,1428 Madison Ave,10029-6574,10029,40.7916,-73.944
X_17 E 102 GENETICS 132_DEACTIVATED,17 E 102nd Street,10029-6574,10029,40.7916,-73.944
443 W 135 SCH,443 W 135 St,10031,10031,40.825,-73.9498
X_343 WEST 145TH STREET CARDIOLOGY_DEACTIVATED,343 W 145th St,10031,10031,40.825,-73.9498
5 HAMILTON PLACE CARDIOLOGY,5 HAMILTON PL,10031-6801,10031,40.825,-73.9498
286 FT WASHINGTON UROLOGY,286 FT WASHINGTON AVE,10032,10032,40.8385,-73.9416
X_286 FT WASHINGTON UROLOGY_DEACTIVATED,286 FT WASHINGTON AVE,10032,10032,40.8385,-73.9416
X_573 W 161 ST CARDIOLOGY_DEACTIVATED,573 West 161 st,10032-6145,10032,40.8385,-73.9416
2360 AMSTRDAM SURG VAS,2360 Amsterdam Ave,10033,10033,40.8514,-73.9366
2360 AMSTRDM SURG BARI,2360 Amsterdam Ave,10033,10033,40.8514,-73.9366
X_500 W 185TH ST OCCUPATIONAL HEALTH_DEACTIVATED,"500 W 185TH ST, ROOM 520",10033-3201,10033,40.8514,-73.9366
521 W 181ST CARDIOLOGY,521 W 181st ST,10033-5102,10033,40.8514,-73.9366
X_521 W 181ST ST CARDIOLOGY_DEACTIVATED,521 W 181st St,10033-5102,10033,40.8514,-73.9366
2360 AMSTERDAM AVE CARDIOLOGY,2360 Amsterdam Ave,10033-7362,10033,40.8514,-73.9366
5030 BRDWY SURG VASC,5030 Broadway,10034,10034,40.868,-73.9217
5030 BROADWAY CARD,5030 Broadway,10034,10034,40.868,-73.9217
5030 BROADWAY IM,5030 Broadway,10034,10034,40.868,-73.9217
5030 BROADWAY URGENT CARE,5030 Broadway,10034,10034,40.868,-73.9217
X_5030 BROADWAY NETWORK IM_DEACTIVATED,5030 Broadway,10034,10034,40.868,-73.9217
53 E 124 CARDIOLOGY,53 E 124 St,10035,10035,40.8021,-73.9375
520 E 117TH DIALYSIS,520 E 117th St,10035,10035,40.8021,-73.9375
X_HOSP PEDS SCH HEALTH_DEACTIVATED,2351 1st Ave,10035,10035,40.8021,-73.9375
X_2771 FREDERICK DOUGLAS GASTROENTEROLOGY_DEACTIVATED,2771 FREDERICK DOUGLAS AVE,10036,10036,40.7596,-73.9891
X_2771 FREDERICK DOUGLAS INTERNAL MEDICINE_DEACTIVATED,2771 FREDERICK DOUGLAS AVE,10036,10036,40.7596,-73.9891
2771 FREDERICK DOUGLAS INTERNAL MEDICINE,2771 FREDERICK DOUGLASS BLVD,10039-3027,10039,40.8262,-73.9376
HOSP SBH JREC MEDICAL,317 East 67th Street,10065,10065,40.7649,-73.9627
X_HOSP SBH JREC MEDICAL_DEACTIVATED,317 East 67th Street,10065,10065,40.7649,-73.9627
X_910 PARK AVE ORTHOPEDICS_DEACTIVATED,910 Park Avenue,10075,10075,40.7736,-73.9567
5 E 98 4TH FL PAIN/FLUOROSCOPY,5 East 98th Street,10128,10128,40.7813,-73.9509
5 E 98 6TH FL PAIN/FLUOROSCOPY,5 East 98th Street,10128,10128,40.7813,-73.9509
5 E 98  PAIN/ANESTHESIOLOGY,5 East 98th Street,10128,10128,40.7813,-73.9509
177 E 87TH ST CARDIAC ARRHYTHMIA,177 E 87th ST,10128,10128,40.7813,-73.9509
177 E 87TH ST CARDIOLOGY,177 E 87 ST,10128,10128,40.7813,-73.9509
177 E 87TH ST NUCLEAR,177 E 87th ST,10128,10128,40.7813,-73.9509
1425 MADISON NEURO PSYCH,1425 Madison Ave,10128,10128,40.7813,-73.9509
HOSP ADOL DENTAL,320 East 94th Street,10128,10128,40.7813,-73.9509
HOSP ADOL OPTOMETRY,312 E. 94TH ST.,10128,10128,40.7813,-73.9509
HOSP ADOLESCENT MEDICAL,312 E. 94TH ST.,10128,10128,40.7813,-73.9509
HOSP ADOLESCENT MENTAL HEALTH,312 E. 94TH ST.,10128,10128,40.7813,-73.9509
X_ HOSP ADOL PRENATAL,312 E. 94TH ST.,10128,10128,40.7813,-73.9509
X_1075 PARK AVE CARDIOLOGY_DEACTIVATED,1075 Park Ave.,10128,10128,40.7813,-73.9509
X_HOSP ADOLESCENT MENTAL HEALTH_DEACTIVATED,312 E. 94TH ST.,10128,10128,40.7813,-73.9509
X_HOSP ADOLESCENT PROJECT IMPACT_DEACTIVATED,312 E. 94TH ST.,10128,10128,40.7813,-73.9509
53-55 E 96TH PSYCH EWDO,53 E 96TH ST,10128-0813,10128,40.7813,-73.9509
1802 2ND AVE GERIATRICS,1802 2ND AVE,10128-5628,10128,40.7813,-73.9509
373 PARK AVE SOUTH CARDIO ECHO,373 Park Ave S,10154,10154,40.7578,-73.9725
373 PARK AVE SOUTH CARDIO NUCLEAR,373 Park Ave S,10154,10154,40.7578,-73.9725
373 PARK AVE SOUTH CARDIO VASCULAR,373 Park Ave S,10154,10154,40.7578,-73.9725
373 PARK AVE SOUTH CARDIO VEIN,373 Park Ave S,10154,10154,40.7578,-73.9725
373 PARK AVE SOUTH CARDIOLOGY,373 Park Ave S,10154,10154,40.7578,-73.9725
797 BRIGHTON AVE INTERNAL MEDICINE,797 Brighton Avenue,10301,10301,40.6281,-74.0962
2099 FOREST AVE INTERNAL MEDICINE,2099 Forest Avenue,10303,10303,40.6325,-74.1679
11 RALPH PL. CARD,11 Ralph Pl SI,10304,10304,40.6057,-74.0943
11 RALPH PLACE CARDIOLOGY SUITE 109 & 201,11 Ralph Pl SI Suite 109,10304,10304,40.6057,-74.0943
774 MANOR RD PODIATRY,"774 Manor Road,",10304,10304,40.6057,-74.0943
X_774 MANOR RD PODIATRY_DEACTIVATED,"774 Manor Road,",10304,10304,40.6057,-74.0943
2052 RICHMOND ENT OTOLARYN,2052 Richmond Road,10306,10306,40.5706,-74.1252
2052 RICHMOND RMTI LIVER DISEASE,2052 Richmond Road,10306,10306,40.5706,-74.1252
2052 RICHMOND WTC PREV MED,2052 Richmond Road,10306,10306,40.5706,-74.1252
2052 RICHMOND WTC PSYCH,2052 Richmond Road,10306,10306,40.5706,-74.1252
2052 RICHMOND RD PEDS ENT,2052 RICHMOND RD,10306-2583,10306,40.5706,-74.1252
355 BARD AVE CARDIO SURG,"355 Bard Avenue,",10310,10310,40.6319,-74.1168
283 BARD AVE INTERNAL MEDICINE,283 BARD AVE,10310-1664,10310,40.6319,-74.1168
283 BARD AVE ORTHOPEDICS,283 BARD AVE,10310-1664,10310,40.6319,-74.1168
4982 HYLAN BLVD INTERNAL MEDICINE,4982 HYLAN BLVD,10312,10312,40.547,-74.1832
4982 HYLAN BLVD THORACIC SURGERY,4982 HYLAN BLVD,10312,10312,40.547,-74.1832
476 KLONDIKE AVE INTERNAL MEDICINE,476 Klondike Avenue,10314,10314,40.602,-74.1629
1441 SOUTH AVE GASTROENTEROLOGY,1441 SOUTH AVE,10314,10314,40.602,-74.1629
2315 VICTORY BLVD INTERNAL MEDICINE MAIN FL,2315 Victory Blvd,10314,10314,40.602,-74.1629
4982 HYLAN BLVD ORTHOPEDICS,4982 HIGHLAND BLVD,10314,10314,40.602,-74.1629
129 SLOSSON AVE GASTROENTEROLOGY,129 SLOSSON AVE,10314-2522,10314,40.602,-74.1629
1200 SOUTH AVE BREAST SURGERY,1200 South Avenue,10314-3413,10314,40.602,-74.1629
1200 SOUTH AVE GASTROENTEROLOGY,1200 SOUTH AVE,10314-3413,10314,40.602,-74.1629
1200 SOUTH AVE THORACIC SURGERY,1200 SOUTH AVE,10314-3413,10314,40.602,-74.1629
1441 SOUTH AVE BREAST SURGERY,1441 SOUTH AVE,10314-3779,10314,40.602,-74.1629
1441 SOUTH AVE HEM ONC,1441 SOUTH AVE,10314-3779,10314,40.602,-74.1629
2315 VICTORY BLVD INTERNAL MEDICINE LOWER LEVEL,2315 VICTORY BLVD,10314-6623,10314,40.602,-74.1629
774 MANOR RD ENDOCRINOLOGY,774 MANOR ROAD,10314-7003,10314,40.602,-74.1629
X_774 MANOR RD ENDOCRINOLOGY_DEACTIVATED,774 MANOR ROAD,10314-7003,10314,40.602,-74.1629
1301 SOUTHERN BLVD CARDIOLOGY,1301 SOUTHERN BLVD,10459-1504,10459,40.8249,-73.893
141 SOUTH CENTRAL AVE INTERNAL MEDICINE JMP,141 SOUTH CENTRAL AVE,10530,10530,41.0206,-73.809
244 WESTCHESTER AVE ENT,244 WESTCHESTER AVE,10530,10530,41.0206,-73.809
X_141 SOUTH CENTRAL AVE INTERNAL MEDICINE JMP_DEACTIVATED,141 SOUTH CENTRAL AVE,10530,10530,41.0206,-73.809
X_141 SOUTH CENTRAL AVENUE NEUROLOGY_DEACTIVATED,"141 SOUTH CENTRAL AVE, Suite 102",10530,10530,41.0206,-73.809
X_244 WESTCHESTER AVE ENT_DEACTIVATED,244 WESTCHESTER AVE,10530,10530,41.0206,-73.809
X_888 ROUTE 6 CARDIOLOGY_DEACTIVATED,888 Route 6,10541,10541,41.3789,-73.7518
495 CNTRL PARK PEDSGAS,495 Centrl Pk Ave Scsdle,10583,10583,40.9893,-73.7922
X_341 CENTRAL AVE INTERNAL MEDICINE_DEACTIVATED,341 CENTRAL PARK AVE,10583,10583,40.9893,-73.7922
341 CENTRAL PARK AVE ALLERGY,341 Central Park Ave,10583-1301,10583,40.9893,-73.7922
341 CENTRAL PARK AVE CARDIOLOGY,341 Central Park Ave,10583-1301,10583,40.9893,-73.7922
341 CENTRAL PARK AVE ENDOCRINOLOGY,341 CENTRAL PARK AVE,10583-1301,10583,40.9893,-73.7922
341 CENTRAL PARK AVE GASTROENTEROLOGY,341 CENTRAL PARK AVE,10583-1301,10583,40.9893,-73.7922
341 CENTRAL PARK AVE GEN SURG,341 CENTRAL PARK AVE,10583-1301,10583,40.9893,-73.7922
341 CENTRAL PARK AVE INTERNAL MEDICINE,341 Central Park Ave,10583-1301,10583,40.9893,-73.7922
341 CENTRAL PARK AVE KIDNEY TRANSPLANT,341 CENTRAL PARK AVENUE,10583-1301,10583,40.9893,-73.7922
341 CENTRAL PARK AVE LIVER,341 Central Park Ave,10583-1301,10583,40.9893,-73.7922
341 CENTRAL PARK AVE LIVER TRANSPLANT,341 CENTRAL PARK AVENUE,10583-1301,10583,40.9893,-73.7922
341 CENTRAL PARK AVE NEUROSUR,341 Central Park Ave,10583-1301,10583,40.9893,-73.7922
341 CENTRAL PARK AVE OBGYN,341 CENTRAL PARK AVE,10583-1301,10583,40.9893,-73.7922
341 CENTRAL PARK AVE ORTHOPEDICS,341 CENTRAL PARK AVE,10583-1301,10583,40.9893,-73.7922
341 CENTRAL PARK AVE PAIN MANAGEMENT,341 CENTRAL PARK AVE,10583-1301,10583,40.9893,-73.7922
341 CENTRAL PARK AVE PEDIATRICS SPORTS MEDICINE,341 CENTRAL PARK AVE,10583-1301,10583,40.9893,-73.7922
341 CENTRAL PARK AVE PEDS NEUROLOGY,341 Central Park Avenue,10583-1301,10583,40.9893,-73.7922
341 CENTRAL PARK AVE PODIATRY,341 CENTRAL PARK AVE,10583-1301,10583,40.9893,-73.7922
341 CENTRAL PARK AVE PULMONARY,341 CENTRAL PARK AVE,10583-1301,10583,40.9893,-73.7922
341 CENTRAL PARK AVE RMTI LIVER DISEASE,341 CENTRAL PARK AVENUE,10583-1301,10583,40.9893,-73.7922
341 CENTRAL PARK AVE SURG BREAST,341 Central Park Avenue,10583-1301,10583,40.9893,-73.7922
341 CENTRAL PARK AVE SURG HEPATO,341 Central Park Ave,10583-1301,10583,40.9893,-73.7922
341 CENTRAL PARK AVE UROLOGY,341 Central Park Ave,10583-1301,10583,40.9893,-73.7922
244 WESTCHESTER ENT,4th Fl,10604-2907,10604,41.0616,-73.7379
1020 WARBURTON SELIKOFF,1020 Warburton Ave.,10701,10701,40.9452,-73.8811
1086 N BROADWAY CARDIOLOGY,1086 N BROADWAY,10701-1112,10701,40.9452,-73.8811
1086 N BROADWAY GASTROENTEROLOGY,1086 N BROADWAY,10701-1112,10701,40.9452,-73.8811
1086 N BROADWAY INTERNAL MEDICINE,1086 N BROADWAY,10701-1112,10701,40.9452,-73.8811
1086 N BROADWAY LIVER INSTITUTE,1086 N Broadway,10701-1112,10701,40.9452,-73.8811
1086 N BROADWAY NEUROLOGY,1086 N BROADWAY,10701-1112,10701,40.9452,-73.8811
1086 N BROADWAY PAIN MANAGEMENT,1086 N BROADWAY,10701-1112,10701,40.9452,-73.8811
1086 N BROADWAY THORACIC SURGERY,1086 N BROADWAY,10701-1112,10701,40.9452,-73.8811
984 N BROADWAY ORTHOPEDICS,984 N Broadway,10701-1318,10701,40.9452,-73.8811
X_1010 N BROADWAY INTERNAL MEDICINE_DEACTIVATED,1010 N Broadway,10701-1330,10701,40.9452,-73.8811
77 PONDFIELD RD CARDIOLOGY,77 Pondfield Road,10708-3809,10708,40.9383,-73.831
77 PONDFIELD RD ENDOCRINOLOGY,77 PONDFIELD RD,10708-3809,10708,40.9383,-73.831
77 PONDFIELD RD OBGYN,77 PONDFIELD RD,10708-3809,10708,40.9383,-73.831
116 5TH AVE CARDIOLOGY,116 5TH AVE,10803-1504,10803,40.899,-73.8067
116 5TH AVE GYN,116 5TH AVE,10803-1504,10803,40.899,-73.8067
116 5TH AVE INTERNAL MEDICINE,116 5TH AVE,10803-1504,10803,40.899,-73.8067
116 5TH AVE LIVER DISEASE,116 5th Avenue,10803-1504,10803,40.899,-73.8067
116 5TH AVE NEPHROLOGY,116 FIFTH AVE,10803-1504,10803,40.899,-73.8067
116 5TH AVE NEUROLOGY PEDS,116 Fifth Avenue,10803-1504,10803,40.899,-73.8067
116 5TH AVE NEUROSURGERY,116 5th Ave,10803-1504,10803,40.899,-73.8067
116 5TH AVE PODIATRY,116 5TH AVE,10803-1504,10803,40.899,-73.8067
116 5TH AVE RMTI PEDS LIVER DISEASE,116 FIFTH AVE,10803-1504,10803,40.899,-73.8067
116 5TH AVE SURG ONCOLOGY,116 5th Avenue,10803-1504,10803,40.899,-73.8067
116 5TH AVE UROLOGY,116 Fifth Avenue,10803-1504,10803,40.899,-73.8067
116 5TH AVE VASCULAR SURGERY,116 FIFTH AVE,10803-1504,10803,40.899,-73.8067
X_116 5TH AVE ENDOCRINOLOGY_DEACTIVATED,116 5TH AVE,10803-1504,10803,40.899,-73.8067
222 ROUTE 59 OCCUPATIONAL HEALTH,222 Route 59,10901,10901,41.1422,-74.122
1155 N BLVD ENT OTOLARYNGOLOGY,"1155 Northern Boulevard,Floor 3",11030,11030,40.7926,-73.6886
1155 NORTHERN BLVD BARIATRIC SURGERY,1155 Northern Blvd,11030,11030,40.7926,-73.6886
1155 NORTHERN BLVD CARDIOLOGY,1155 Northern Blvd,11030,11030,40.7926,-73.6886
1155 NORTHERN BLVD ENDOCRINE,1155 Northern Blvd,11030,11030,40.7926,-73.6886
1155 NORTHERN BLVD GASTROENTEROLOGY,1155 Northern Blvd,11030,11030,40.7926,-73.6886
1155 NORTHERN BLVD GYNECOLOGY,1155 Northern Blvd,11030,11030,40.7926,-73.6886
1155 NORTHERN BLVD INTERNAL MEDICINE,1155 Northern Blvd,11030,11030,40.7926,-73.6886
1155 NORTHERN BLVD ORTHO,1155 Northern Boulevard,11030,11030,40.7926,-73.6886
1155 NORTHERN BLVD UROLOGY,1155 Northern Boulevard,11030,11030,40.7926,-73.6886
X_1155 NORTHERN BLVD BARIATRIC SURGERY_DEACTIVATED,1155 Northern Blvd,11030,11030,40.7926,-73.6886
X_1155 NORTHERN BLVD CARDIOLOGY_DEACTIVATED,1155 Northern Blvd,11030,11030,40.7926,-73.6886
X_1155 NORTHERN BLVD ENDOCRINE_DEACTIVATED,1155 Northern Blvd,11030,11030,40.7926,-73.6886
X_1155 NORTHERN BLVD GASTROENTEROLOGY_DEACTIVATED,1155 Northern Blvd,11030,11030,40.7926,-73.6886
X_1155 NORTHERN BLVD INTERNAL MEDICINE_DEACTIVATED,1155 Northern Blvd,11030,11030,40.7926,-73.6886
X_1155 NORTHERN BLVD ORTHO_DEACTIVATED,1155 Northern Boulevard,11030,11030,40.7926,-73.6886
1155 NORTHERN BLVD NEPHROLOGY,1155 NORTHERN BLVD,11030-3040,11030,40.7926,-73.6886
1155 NORTHERN BLVD PULMONOLOGY,1155 NORTHERN BLVD,11030-3040,11030,40.7926,-73.6886
1155 NORTHERN BLVD REHAB,1155 Northern Blvd,11030-3040,11030,40.7926,-73.6886
1155 NORTHERN BLVD SURG VASCULAR,1155 NORTHERN BLVD,11030-3040,11030,40.7926,-73.6886
1155 NORTHERN BLVD VACCINE POD,1155 Northern Blvd,11030-3040,11030,40.7926,-73.6886
X_1155 NORTHERN BLVD SURG VASCULAR_DEACTIVATED,1155 NORTHERN BLVD,11030-3040,11030,40.7926,-73.6886
2800 MARCUS ORT SPINE,2800 MARCUS AVE,11042,11042,40.7576,-73.6983
25-10 30TH AVE CEREBROVASCULAR STROKE CENTER,25-10TH 30TH AVENUE,11102,11102,40.7714,-73.925
25-20 30TH AVE BARIATRIC SURGERY,25-20 30th Avenue,11102,11102,40.7714,-73.925
25-20 30TH AVE BREAST SURGERY,25-20 30th Avenue,11102,11102,40.7714,-73.925
25-20 30TH AVE CARDIOVASCULAR SURGERY,25-20 30th Avenue,11102,11102,40.7714,-73.925
25-20 30TH AVE DIABETES ALLIANCE,25-20 30th Avenue,11102,11102,40.7714,-73.925
25-20 30TH AVE ENDOCRINOLOGY,25-20 30th Avenue,11102,11102,40.7714,-73.925
25-20 30TH AVE GASTROENTEROLOGY,25-20 30th Avenue,11102,11102,40.7714,-73.925
25-20 30TH AVE INTERNAL MEDICINE,25-20 30th Avenue,11102,11102,40.7714,-73.925
25-20 30TH AVE INTERVENTIONAL RADIOLOGY,25-20 30th Avenue,11102,11102,40.7714,-73.925
25-20 30TH AVE NEPHROLOGY,25-20 30th Avenue,11102,11102,40.7714,-73.925
25-20 30TH AVE NEUROLOGY,25-20 30th Avenue,11102,11102,40.7714,-73.925
25-20 30TH AVE NEUROSURGERY,25-20 30th Avenue,11102,11102,40.7714,-73.925
25-20 30TH AVE OB/GYN,25-20 30th Avenue,11102,11102,40.7714,-73.925
25-20 30TH AVE OPHTHALMOLOGY,25-20 30th Avenue,11102,11102,40.7714,-73.925
25-20 30TH AVE ORTHOPEDICS,25-20 30th Avenue,11102,11102,40.7714,-73.925
25-20 30TH AVE PEDIATRICS,25-20 30th Avenue,11102,11102,40.7714,-73.925
25-20 30TH AVE PULMONARY,25-20 30th Avenue,11102,11102,40.7714,-73.925
25-20 30TH AVE RHEUMATOLOGY,25-20 30th Avenue,11102,11102,40.7714,-73.925
25-20 30TH AVE RMTI  LIVER DISEASE,25-20 30th Avenue,11102,11102,40.7714,-73.925
25-20 30TH AVE SURGERY,25-20 30th Avenue,11102,11102,40.7714,-73.925
25-20 30TH AVE TRANSPLANT INSTITUTE KIDNEY,25-20 30th Avenue,11102,11102,40.7714,-73.925
25-20 30TH AVE TRANSPLANT INSTITUTE LIVER,25-20 30th Avenue,11102,11102,40.7714,-73.925
25-20 30TH AVE UROLOGY,25-20 30th Avenue,11102,11102,40.7714,-73.925
25-20 30TH AVE VASCULAR SURGERY,25-20 30th Avenue,11102,11102,40.7714,-73.925
30-14 CRESCENT STREET CARDIOLOGY,"30-14 Crescent Street, 2nd Floor",11102,11102,40.7714,-73.925
30-14 CRESCENT STREET CARDIOLOGY CT,"30-14 Crescent Street, 2nd Floor",11102,11102,40.7714,-73.925
30-14 CRESCENT STREET CARDIOLOGY ECHO,"30-14 Crescent Street, 2nd Floor",11102,11102,40.7714,-73.925
30-14 CRESCENT STREET CARDIOLOGY NUCLEAR,"30-14 Crescent Street, 2nd Floor",11102,11102,40.7714,-73.925
30-14 CRESCENT STREET CARDIOLOGY VASCULAR,"30-14 Crescent Street, 2nd Floor",11102,11102,40.7714,-73.925
30-14 CRESCENT STREET CARDIOLOGY VEIN,"30-14 Crescent Street, 2nd Floor",11102,11102,40.7714,-73.925
30-14 CRESCENT STREET DIABETES ALLIANCE,30-14 Crescent Street,11102,11102,40.7714,-73.925
30-14 CRESCENT STREET ENDOCRINOLOGY,30-14 Crescent Street,11102,11102,40.7714,-73.925
30-14 CRESCENT STREET GASTROENTEROLOGY,30-14 Crescent Street,11102,11102,40.7714,-73.925
30-14 CRESCENT STREET HEM ONC,"30-14 Crescent Street, 3rd Floor",11102,11102,40.7714,-73.925
